Date Time,p (mbar),T (degC),Tpot (K),Tdew (degC),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m**3)
25.01.2009 16:10:00,973.77,5.75,281.04,-1.25,60.62,9.2,5.57,3.62,3.57,5.72,1213.63
25.01.2009 16:20:00,973.77,5.75,281.04,-1.47,59.61,9.2,5.48,3.71,3.51,5.63,1213.67
25.01.2009 16:30:00,973.77,5.24,280.52,-1.6,61.22,8.87,5.43,3.44,3.48,5.58,1215.93
25.01.2009 16:40:00,973.77,4.37,279.65,-1.76,64.26,8.35,5.37,2.98,3.44,5.51,1219.75
25.01.2009 16:50:00,973.77,3.72,278.99,-1.9,66.56,7.98,5.31,2.67,3.4,5.45,1222.64
25.01.2009 17:00:00,973.78,3.37,278.64,-1.89,68.29,7.78,5.31,2.47,3.4,5.46,1224.21
25.01.2009 17:10:00,973.78,3.26,278.53,-1.88,68.88,7.72,5.32,2.4,3.4,5.46,1224.69
25.01.2009 17:20:00,973.78,3.03,278.3,-1.97,69.54,7.6,5.28,2.31,3.38,5.43,1225.7
25.01.2009 17:30:00,973.88,2.78,278.03,-2.01,70.6,7.46,5.27,2.19,3.37,5.41,1226.97
25.01.2009 17:40:00,973.97,2.58,277.83,-2.01,71.6,7.36,5.27,2.09,3.37,5.41,1227.97
25.01.2009 17:50:00,974.05,2.19,277.43,-1.92,74.1,7.16,5.3,1.85,3.39,5.44,1229.79
25.01.2009 18:00:00,974.1,1.72,276.95,-2.02,76.1,6.92,5.26,1.65,3.37,5.4,1231.98
25.01.2009 18:10:00,974.1,1.42,276.65,-2.08,77.4,6.77,5.24,1.53,3.35,5.38,1233.34
25.01.2009 18:20:00,974.14,1.11,276.33,-2.23,78.3,6.62,5.18,1.44,3.32,5.32,1234.82
25.01.2009 18:30:00,974.14,1.01,276.23,-2.14,79.4,6.57,5.22,1.35,3.34,5.36,1235.25
25.01.2009 18:40:00,974.25,0.93,276.14,-2.11,80,6.54,5.23,1.31,3.34,5.37,1235.73
25.01.2009 18:50:00,974.33,0.73,275.94,-2.22,80.5,6.44,5.19,1.26,3.32,5.32,1236.74
25.01.2009 19:00:00,974.42,0.27,275.47,-2.45,81.8,6.23,5.1,1.13,3.26,5.23,1238.98
25.01.2009 19:10:00,974.51,-0.07,275.12,-2.53,83.4,6.08,5.07,1.01,3.24,5.2,1240.66
25.01.2009 19:20:00,974.57,-0.32,274.86,-2.58,84.6,5.97,5.05,0.92,3.23,5.18,1241.88
25.01.2009 19:30:00,974.63,-0.42,274.75,-2.46,86,5.92,5.09,0.83,3.26,5.23,1242.39
25.01.2009 19:40:00,974.56,-0.48,274.7,-2.44,86.5,5.9,5.1,0.8,3.26,5.23,1242.58
25.01.2009 19:50:00,974.55,-0.62,274.56,-2.51,86.9,5.84,5.07,0.76,3.24,5.21,1243.2
25.01.2009 20:00:00,974.56,-0.86,274.31,-2.77,86.8,5.73,4.98,0.76,3.18,5.11,1244.39
25.01.2009 20:10:00,974.62,-1.01,274.16,-2.75,87.9,5.67,4.99,0.69,3.19,5.12,1245.13
25.01.2009 20:20:00,974.67,-1.14,274.02,-2.71,89,5.62,5,0.62,3.2,5.13,1245.79
25.01.2009 20:30:00,974.76,-1.17,273.99,-2.73,89.1,5.61,4.99,0.61,3.19,5.12,1246.04
25.01.2009 20:40:00,974.86,-1.48,273.67,-2.99,89.4,5.48,4.9,0.58,3.13,5.02,1247.64
25.01.2009 20:50:00,974.89,-1.64,273.5,-2.96,90.6,5.42,4.91,0.51,3.14,5.03,1248.4
25.01.2009 21:00:00,974.92,-1.76,273.38,-2.99,91.2,5.37,4.9,0.47,3.13,5.02,1248.98
25.01.2009 21:10:00,975,-1.81,273.33,-2.97,91.7,5.35,4.9,0.44,3.13,5.03,1249.32
25.01.2009 21:20:00,975,-1.94,273.19,-3.05,92.1,5.29,4.88,0.42,3.12,5,1249.96
25.01.2009 21:30:00,974.99,-1.97,273.16,-3,92.6,5.28,4.89,0.39,3.13,5.02,1250.07
25.01.2009 21:40:00,975.03,-2.06,273.07,-3.06,92.8,5.25,4.87,0.38,3.11,5,1250.53
25.01.2009 21:50:00,975.15,-2.17,272.95,-3.13,93.1,5.21,4.85,0.36,3.1,4.97,1251.2
25.01.2009 22:00:00,975.24,-2.3,272.81,-3.23,93.3,5.16,4.81,0.35,3.07,4.93,1251.93
25.01.2009 22:10:00,975.24,-2.54,272.57,-3.45,93.4,5.07,4.73,0.33,3.02,4.85,1253.09
25.01.2009 22:20:00,975.23,-2.68,272.42,-3.55,93.7,5.01,4.7,0.32,3,4.81,1253.76
25.01.2009 22:30:00,975.15,-2.66,272.45,-3.49,94,5.02,4.72,0.3,3.02,4.84,1253.54
25.01.2009 22:40:00,975.14,-2.79,272.33,-3.61,94,4.97,4.67,0.3,2.99,4.79,1254.13
25.01.2009 22:50:00,975.11,-2.81,272.3,-3.59,94.3,4.96,4.68,0.28,2.99,4.8,1254.21
25.01.2009 23:00:00,975.15,-2.79,272.33,-3.51,94.7,4.97,4.71,0.26,3.01,4.83,1254.13
25.01.2009 23:10:00,975.16,-2.84,272.27,-3.57,94.7,4.95,4.69,0.26,3,4.81,1254.4
25.01.2009 23:20:00,975.04,-3.06,272.06,-3.8,94.6,4.87,4.61,0.26,2.94,4.73,1255.32
25.01.2009 23:30:00,974.98,-3.14,271.98,-3.84,94.9,4.84,4.6,0.25,2.94,4.71,1255.6
25.01.2009 23:40:00,975.04,-3.2,271.92,-3.85,95.2,4.82,4.59,0.23,2.93,4.71,1255.96
25.01.2009 23:50:00,975.08,-3.14,271.98,-3.75,95.5,4.84,4.63,0.22,2.96,4.74,1255.71
26.01.2009 00:00:00,975.21,-3.28,271.83,-3.89,95.5,4.79,4.58,0.22,2.92,4.69,1256.56
26.01.2009 00:10:00,975.15,-3.28,271.83,-3.85,95.8,4.79,4.59,0.2,2.93,4.71,1256.48
26.01.2009 00:20:00,975.23,-3.45,271.66,-4.03,95.7,4.73,4.53,0.2,2.89,4.64,1257.39
26.01.2009 00:30:00,975.24,-3.56,271.54,-4.12,95.9,4.69,4.5,0.19,2.87,4.61,1257.96
26.01.2009 00:40:00,975.25,-3.43,271.68,-3.91,96.4,4.74,4.57,0.17,2.92,4.69,1257.3
26.01.2009 00:50:00,975.25,-3.36,271.74,-3.85,96.4,4.76,4.59,0.17,2.93,4.71,1256.99
26.01.2009 01:00:00,975.25,-3.31,271.79,-3.8,96.4,4.78,4.61,0.17,2.94,4.73,1256.75
26.01.2009 01:10:00,975.24,-3.2,271.91,-3.7,96.3,4.82,4.64,0.18,2.97,4.76,1256.18
26.01.2009 01:20:00,975.22,-3.36,271.75,-3.89,96.1,4.76,4.58,0.19,2.93,4.69,1256.94
26.01.2009 01:30:00,975.09,-3.33,271.79,-3.84,96.2,4.77,4.59,0.18,2.94,4.71,1256.63
26.01.2009 01:40:00,975.05,-3.52,271.59,-4.08,95.9,4.71,4.51,0.19,2.88,4.63,1257.52
26.01.2009 01:50:00,975.04,-3.73,271.38,-4.29,95.9,4.63,4.44,0.19,2.84,4.55,1258.53
26.01.2009 02:00:00,975.08,-3.69,271.42,-4.18,96.4,4.65,4.48,0.17,2.86,4.59,1258.38
26.01.2009 02:10:00,975.13,-3.65,271.46,-4.12,96.5,4.66,4.5,0.16,2.87,4.61,1258.21
26.01.2009 02:20:00,975.16,-3.6,271.5,-4.09,96.4,4.68,4.51,0.17,2.88,4.62,1258.05
26.01.2009 02:30:00,975.12,-3.89,271.22,-4.44,95.9,4.58,4.39,0.19,2.81,4.5,1259.36
26.01.2009 02:40:00,975.12,-4.12,270.98,-4.66,96,4.5,4.32,0.18,2.76,4.43,1260.51
26.01.2009 02:50:00,975.05,-4.24,270.87,-4.75,96.2,4.46,4.29,0.17,2.74,4.4,1260.98
26.01.2009 03:00:00,975,-4.29,270.83,-4.78,96.3,4.44,4.28,0.16,2.73,4.39,1261.14
26.01.2009 03:10:00,975,-4.34,270.77,-4.85,96.2,4.42,4.26,0.17,2.72,4.36,1261.42
26.01.2009 03:20:00,975.05,-4.28,270.83,-4.74,96.6,4.44,4.29,0.15,2.74,4.4,1261.19
26.01.2009 03:30:00,975.12,-4.27,270.83,-4.73,96.6,4.45,4.3,0.15,2.74,4.41,1261.22
26.01.2009 03:40:00,975.12,-4.28,270.82,-4.74,96.6,4.44,4.29,0.15,2.74,4.4,1261.26
26.01.2009 03:50:00,975.13,-4.17,270.94,-4.64,96.5,4.48,4.33,0.16,2.76,4.44,1260.72
26.01.2009 04:00:00,975.13,-4.21,270.89,-4.71,96.3,4.47,4.3,0.17,2.75,4.41,1260.95
26.01.2009 04:10:00,975.21,-4.16,270.94,-4.63,96.5,4.48,4.33,0.16,2.76,4.44,1260.81
26.01.2009 04:20:00,975.24,-4.19,270.9,-4.69,96.3,4.47,4.31,0.17,2.75,4.42,1261
26.01.2009 04:30:00,975.24,-4.14,270.96,-4.61,96.5,4.49,4.34,0.16,2.77,4.45,1260.73
26.01.2009 04:40:00,975.24,-4.33,270.77,-4.85,96.1,4.43,4.26,0.17,2.72,4.36,1261.65
26.01.2009 04:50:00,975.19,-4.57,270.53,-5.09,96.1,4.35,4.18,0.17,2.67,4.28,1262.78
26.01.2009 05:00:00,975.34,-4.73,270.35,-5.24,96.2,4.29,4.13,0.16,2.64,4.24,1263.75
26.01.2009 05:10:00,975.33,-4.71,270.38,-5.18,96.5,4.3,4.15,0.15,2.65,4.26,1263.61
26.01.2009 05:20:00,975.34,-4.76,270.32,-5.24,96.4,4.28,4.13,0.15,2.64,4.24,1263.89
26.01.2009 05:30:00,975.35,-4.94,270.14,-5.43,96.3,4.23,4.07,0.16,2.6,4.17,1264.77
26.01.2009 05:40:00,975.43,-5.2,269.87,-5.68,96.4,4.14,4,0.15,2.55,4.1,1266.14
26.01.2009 05:50:00,975.55,-5.19,269.87,-5.61,96.8,4.15,4.01,0.13,2.56,4.12,1266.24
26.01.2009 06:00:00,975.62,-5.13,269.93,-5.56,96.8,4.17,4.03,0.13,2.57,4.13,1266.05
26.01.2009 06:10:00,975.65,-5.3,269.75,-5.76,96.6,4.11,3.97,0.14,2.54,4.07,1266.93
26.01.2009 06:20:00,975.74,-5.35,269.7,-5.78,96.8,4.1,3.97,0.13,2.53,4.06,1267.28
26.01.2009 06:30:00,975.84,-5.54,269.5,-5.98,96.7,4.04,3.9,0.13,2.49,4,1268.33
26.01.2009 06:40:00,975.93,-5.64,269.39,-6.05,96.9,4.01,3.88,0.12,2.48,3.98,1268.91
26.01.2009 06:50:00,975.97,-5.56,269.47,-5.94,97.1,4.03,3.92,0.12,2.5,4.01,1268.57
26.01.2009 07:00:00,975.91,-5.58,269.46,-5.99,96.9,4.03,3.9,0.12,2.49,4,1268.59
26.01.2009 07:10:00,975.93,-5.62,269.41,-6.01,97.1,4.01,3.9,0.12,2.49,3.99,1268.84
26.01.2009 07:20:00,975.74,-5.61,269.43,-5.98,97.2,4.01,3.9,0.11,2.49,4,1268.55
26.01.2009 07:30:00,975.78,-5.69,269.35,-6.07,97.1,3.99,3.88,0.12,2.47,3.97,1268.97
26.01.2009 07:40:00,975.88,-5.75,269.29,-6.13,97.1,3.97,3.86,0.12,2.46,3.95,1269.39
26.01.2009 07:50:00,976.01,-5.76,269.27,-6.15,97,3.97,3.85,0.12,2.46,3.95,1269.6
26.01.2009 08:00:00,976.18,-5.77,269.24,-6.16,97,3.97,3.85,0.12,2.46,3.94,1269.88
26.01.2009 08:10:00,976.29,-5.77,269.23,-6.18,96.9,3.97,3.84,0.12,2.45,3.94,1270.03
26.01.2009 08:20:00,976.46,-5.76,269.22,-6.17,96.9,3.97,3.85,0.12,2.45,3.94,1270.23
26.01.2009 08:30:00,976.48,-5.86,269.12,-6.3,96.7,3.94,3.81,0.13,2.43,3.9,1270.74
26.01.2009 08:40:00,976.59,-5.79,269.19,-6.2,96.9,3.96,3.84,0.12,2.45,3.93,1270.53
26.01.2009 08:50:00,976.69,-5.64,269.33,-6.06,96.8,4.01,3.88,0.13,2.47,3.97,1269.92
26.01.2009 09:00:00,976.72,-5.58,269.39,-6,96.8,4.03,3.9,0.13,2.49,3.99,1269.65
26.01.2009 09:10:00,976.8,-5.47,269.5,-5.9,96.7,4.06,3.93,0.13,2.5,4.02,1269.22
26.01.2009 09:20:00,976.84,-5.45,269.51,-5.9,96.6,4.07,3.93,0.14,2.5,4.02,1269.18
26.01.2009 09:30:00,976.84,-5.37,269.59,-5.81,96.7,4.09,3.96,0.13,2.52,4.05,1268.8
26.01.2009 09:40:00,976.87,-5.29,269.67,-5.72,96.7,4.12,3.98,0.14,2.54,4.08,1268.42
26.01.2009 09:50:00,976.96,-5.18,269.77,-5.61,96.8,4.15,4.02,0.13,2.56,4.11,1268.03
26.01.2009 10:00:00,976.97,-4.95,270,-5.35,97,4.22,4.1,0.13,2.61,4.19,1266.92
26.01.2009 10:10:00,977.09,-4.72,270.22,-5.12,97,4.3,4.17,0.13,2.66,4.27,1265.96
26.01.2009 10:20:00,977.12,-4.5,270.44,-4.9,97,4.37,4.24,0.13,2.7,4.34,1264.92
26.01.2009 10:30:00,977.21,-4.27,270.67,-4.67,97,4.45,4.32,0.13,2.75,4.42,1263.89
26.01.2009 10:40:00,977.12,-4.17,270.78,-4.58,96.9,4.48,4.34,0.14,2.77,4.44,1263.3
26.01.2009 10:50:00,977.28,-4.1,270.84,-4.5,97,4.51,4.37,0.14,2.79,4.47,1263.17
26.01.2009 11:00:00,977.32,-3.99,270.94,-4.38,97.1,4.54,4.41,0.13,2.81,4.51,1262.68
26.01.2009 11:10:00,977.33,-3.81,271.12,-4.19,97.2,4.6,4.48,0.13,2.85,4.58,1261.84
26.01.2009 11:20:00,977.36,-3.65,271.28,-4.01,97.3,4.66,4.54,0.13,2.89,4.64,1261.08
26.01.2009 11:30:00,977.35,-3.47,271.46,-3.82,97.4,4.72,4.6,0.12,2.93,4.71,1260.2
26.01.2009 11:40:00,977.33,-3.31,271.62,-3.66,97.4,4.78,4.66,0.12,2.97,4.76,1259.42
26.01.2009 11:50:00,977.22,-3.16,271.78,-3.51,97.4,4.83,4.71,0.13,3,4.82,1258.56
26.01.2009 12:00:00,977.21,-3.08,271.87,-3.43,97.4,4.86,4.74,0.13,3.02,4.85,1258.14
26.01.2009 12:10:00,977.2,-3.03,271.92,-3.38,97.4,4.88,4.76,0.13,3.03,4.87,1257.89
26.01.2009 12:20:00,977.13,-3.01,271.94,-3.36,97.4,4.89,4.76,0.13,3.04,4.87,1257.7
26.01.2009 12:30:00,977,-2.92,272.04,-3.26,97.5,4.92,4.8,0.12,3.06,4.91,1257.1
26.01.2009 12:40:00,976.93,-2.82,272.15,-3.16,97.5,4.96,4.84,0.12,3.08,4.95,1256.51
26.01.2009 12:50:00,976.92,-2.67,272.3,-3.05,97.2,5.02,4.88,0.14,3.11,4.99,1255.79
26.01.2009 13:00:00,976.89,-2.57,272.4,-2.95,97.2,5.05,4.91,0.14,3.13,5.03,1255.28
26.01.2009 13:10:00,976.84,-2.5,272.48,-2.88,97.2,5.08,4.94,0.14,3.15,5.06,1254.85
26.01.2009 13:20:00,976.83,-2.5,272.48,-2.88,97.2,5.08,4.94,0.14,3.15,5.06,1254.84
26.01.2009 13:30:00,976.84,-2.5,272.48,-2.86,97.3,5.08,4.94,0.14,3.15,5.06,1254.85
26.01.2009 13:40:00,976.84,-2.5,272.48,-2.85,97.4,5.08,4.95,0.13,3.16,5.07,1254.85
26.01.2009 13:50:00,976.85,-2.5,272.48,-2.85,97.4,5.08,4.95,0.13,3.16,5.07,1254.86
26.01.2009 14:00:00,976.84,-2.5,272.48,-2.87,97.3,5.08,4.94,0.14,3.15,5.06,1254.88
26.01.2009 14:10:00,976.84,-2.59,272.39,-2.95,97.3,5.05,4.91,0.14,3.13,5.03,1255.27
26.01.2009 14:20:00,976.86,-2.56,272.42,-2.91,97.4,5.06,4.92,0.13,3.14,5.04,1255.19
26.01.2009 14:30:00,976.97,-2.51,272.46,-2.86,97.4,5.08,4.94,0.13,3.15,5.06,1255.08
26.01.2009 14:40:00,977.06,-2.5,272.47,-2.86,97.3,5.08,4.94,0.14,3.15,5.06,1255.13
26.01.2009 14:50:00,977.13,-2.5,272.45,-2.88,97.2,5.08,4.94,0.14,3.15,5.05,1255.25
26.01.2009 15:00:00,977.27,-2.56,272.38,-2.94,97.2,5.06,4.91,0.14,3.13,5.03,1255.72
26.01.2009 15:10:00,977.32,-2.51,272.43,-2.89,97.2,5.08,4.93,0.14,3.15,5.05,1255.54
26.01.2009 15:20:00,977.4,-2.5,272.44,-2.88,97.2,5.08,4.94,0.14,3.15,5.05,1255.57
26.01.2009 15:30:00,977.45,-2.53,272.4,-2.92,97.1,5.07,4.92,0.15,3.14,5.04,1255.8
26.01.2009 15:40:00,977.46,-2.56,272.37,-2.94,97.2,5.06,4.91,0.14,3.13,5.03,1255.97
26.01.2009 15:50:00,977.51,-2.56,272.36,-2.96,97.1,5.06,4.91,0.15,3.13,5.02,1256.04
26.01.2009 16:00:00,977.67,-2.6,272.32,-2.99,97.1,5.04,4.9,0.15,3.12,5.01,1256.4
26.01.2009 16:10:00,977.81,-2.61,272.3,-3,97.1,5.04,4.89,0.15,3.12,5,1256.63
26.01.2009 16:20:00,977.93,-2.63,272.26,-3.02,97.1,5.03,4.88,0.15,3.11,5,1256.9
26.01.2009 16:30:00,978.04,-2.57,272.32,-2.96,97.1,5.06,4.91,0.15,3.13,5.02,1256.73
26.01.2009 16:40:00,978.11,-2.56,272.32,-2.96,97,5.06,4.91,0.15,3.13,5.02,1256.78
26.01.2009 16:50:00,978.24,-2.48,272.39,-2.88,97,5.09,4.94,0.15,3.14,5.05,1256.56
26.01.2009 17:00:00,978.32,-2.43,272.43,-2.87,96.8,5.11,4.94,0.16,3.15,5.05,1256.45
26.01.2009 17:10:00,978.33,-2.36,272.5,-2.81,96.7,5.13,4.96,0.17,3.16,5.07,1256.14
26.01.2009 17:20:00,978.44,-2.3,272.55,-2.78,96.5,5.16,4.98,0.18,3.17,5.09,1255.98
26.01.2009 17:30:00,978.44,-2.29,272.56,-2.81,96.2,5.16,4.96,0.2,3.16,5.07,1255.96
26.01.2009 17:40:00,978.44,-2.3,272.56,-2.83,96.1,5.16,4.96,0.2,3.16,5.07,1255.97
26.01.2009 17:50:00,978.44,-2.24,272.62,-2.78,96,5.18,4.97,0.21,3.17,5.08,1255.69
26.01.2009 18:00:00,978.5,-2.18,272.67,-2.74,95.9,5.2,4.99,0.21,3.18,5.1,1255.49
26.01.2009 18:10:00,978.5,-2.15,272.7,-2.74,95.7,5.21,4.99,0.22,3.18,5.1,1255.37
26.01.2009 18:20:00,978.58,-2.07,272.78,-2.66,95.7,5.25,5.02,0.23,3.2,5.13,1255.07
26.01.2009 18:30:00,978.69,-2.03,272.81,-2.63,95.6,5.26,5.03,0.23,3.2,5.14,1255.02
26.01.2009 18:40:00,978.78,-2.01,272.82,-2.61,95.6,5.27,5.04,0.23,3.21,5.15,1255.04
26.01.2009 18:50:00,978.89,-1.93,272.89,-2.53,95.7,5.3,5.07,0.23,3.23,5.18,1254.82
26.01.2009 19:00:00,978.97,-1.88,272.93,-2.48,95.7,5.32,5.09,0.23,3.24,5.2,1254.68
26.01.2009 19:10:00,979.06,-1.83,272.98,-2.42,95.7,5.34,5.11,0.23,3.25,5.22,1254.52
26.01.2009 19:20:00,979.21,-1.71,273.08,-2.28,95.9,5.39,5.17,0.22,3.29,5.27,1254.16
26.01.2009 19:30:00,979.3,-1.69,273.1,-2.27,95.8,5.39,5.17,0.23,3.29,5.28,1254.17
26.01.2009 19:40:00,979.29,-1.64,273.15,-2.21,95.9,5.41,5.19,0.22,3.3,5.3,1253.92
26.01.2009 19:50:00,979.29,-1.63,273.16,-2.18,96,5.42,5.2,0.22,3.31,5.31,1253.86
26.01.2009 20:00:00,979.34,-1.59,273.2,-2.11,96.2,5.44,5.23,0.21,3.33,5.34,1253.72
26.01.2009 20:10:00,979.4,-1.57,273.22,-2.09,96.2,5.44,5.24,0.21,3.33,5.35,1253.69
26.01.2009 20:20:00,979.5,-1.55,273.22,-2.06,96.3,5.45,5.25,0.2,3.34,5.36,1253.73
26.01.2009 20:30:00,979.53,-1.5,273.27,-1.99,96.4,5.47,5.27,0.2,3.36,5.38,1253.53
26.01.2009 20:40:00,979.63,-1.55,273.22,-2.04,96.4,5.45,5.26,0.2,3.34,5.36,1253.89
26.01.2009 20:50:00,979.7,-1.5,273.26,-1.97,96.6,5.47,5.28,0.19,3.36,5.39,1253.76
26.01.2009 21:00:00,979.78,-1.5,273.26,-1.95,96.7,5.47,5.29,0.18,3.37,5.4,1253.83
26.01.2009 21:10:00,979.79,-1.44,273.31,-1.89,96.7,5.5,5.32,0.18,3.38,5.42,1253.56
26.01.2009 21:20:00,979.88,-1.43,273.32,-1.9,96.6,5.5,5.31,0.19,3.38,5.42,1253.64
26.01.2009 21:30:00,979.93,-1.43,273.31,-1.9,96.6,5.5,5.31,0.19,3.38,5.42,1253.7
26.01.2009 21:40:00,980.03,-1.32,273.42,-1.77,96.7,5.55,5.36,0.18,3.41,5.47,1253.28
26.01.2009 21:50:00,980.04,-1.3,273.44,-1.78,96.5,5.55,5.36,0.19,3.41,5.47,1253.21
26.01.2009 22:00:00,980.12,-1.3,273.43,-1.81,96.3,5.55,5.35,0.21,3.4,5.46,1253.32
26.01.2009 22:10:00,980.22,-1.26,273.46,-1.77,96.3,5.57,5.36,0.21,3.41,5.47,1253.25
26.01.2009 22:20:00,980.23,-1.23,273.49,-1.78,96,5.58,5.36,0.22,3.41,5.47,1253.14
26.01.2009 22:30:00,980.38,-1.17,273.54,-1.75,95.8,5.61,5.37,0.24,3.42,5.48,1253.04
26.01.2009 22:40:00,980.5,-1.17,273.53,-1.78,95.6,5.61,5.36,0.25,3.41,5.47,1253.2
26.01.2009 22:50:00,980.62,-1.13,273.56,-1.75,95.5,5.62,5.37,0.25,3.41,5.48,1253.17
26.01.2009 23:00:00,980.66,-1.1,273.58,-1.75,95.3,5.63,5.37,0.26,3.41,5.47,1253.11
26.01.2009 23:10:00,980.71,-1.11,273.57,-1.78,95.2,5.63,5.36,0.27,3.41,5.47,1253.2
26.01.2009 23:20:00,980.73,-1.1,273.58,-1.77,95.2,5.63,5.36,0.27,3.41,5.47,1253.2
26.01.2009 23:30:00,980.7,-1.1,273.58,-1.77,95.2,5.63,5.36,0.27,3.41,5.47,1253.17
26.01.2009 23:40:00,980.78,-1.11,273.57,-1.77,95.2,5.63,5.36,0.27,3.41,5.47,1253.27
26.01.2009 23:50:00,980.89,-1.12,273.55,-1.78,95.2,5.63,5.36,0.27,3.4,5.46,1253.48
27.01.2009 00:00:00,980.97,-1.14,273.52,-1.79,95.3,5.62,5.35,0.26,3.4,5.46,1253.67
27.01.2009 00:10:00,980.97,-1.08,273.58,-1.71,95.4,5.65,5.39,0.26,3.42,5.49,1253.37
27.01.2009 00:20:00,981.14,-1.16,273.49,-1.78,95.5,5.61,5.36,0.25,3.4,5.46,1253.98
27.01.2009 00:30:00,981.08,-1.17,273.48,-1.75,95.8,5.61,5.37,0.24,3.41,5.47,1253.96
27.01.2009 00:40:00,981.14,-1.17,273.47,-1.72,96,5.61,5.38,0.22,3.42,5.48,1254.03
27.01.2009 00:50:00,981.22,-1.17,273.47,-1.7,96.2,5.61,5.39,0.21,3.43,5.5,1254.13
27.01.2009 01:00:00,981.26,-1.17,273.46,-1.68,96.3,5.61,5.4,0.21,3.43,5.5,1254.17
27.01.2009 01:10:00,981.27,-1.17,273.46,-1.65,96.5,5.6,5.41,0.2,3.44,5.51,1254.19
27.01.2009 01:20:00,981.37,-1.17,273.46,-1.63,96.7,5.61,5.42,0.18,3.44,5.52,1254.3
27.01.2009 01:30:00,981.26,-1.2,273.43,-1.64,96.8,5.59,5.41,0.18,3.44,5.52,1254.32
27.01.2009 01:40:00,981.29,-1.23,273.4,-1.66,96.9,5.58,5.41,0.17,3.43,5.51,1254.49
27.01.2009 01:50:00,981.45,-1.24,273.38,-1.64,97.1,5.58,5.42,0.16,3.44,5.52,1254.72
27.01.2009 02:00:00,981.52,-1.27,273.35,-1.65,97.2,5.57,5.41,0.16,3.44,5.51,1254.95
27.01.2009 02:10:00,981.52,-1.3,273.31,-1.67,97.3,5.55,5.4,0.15,3.43,5.5,1255.12
27.01.2009 02:20:00,981.57,-1.27,273.34,-1.61,97.5,5.56,5.42,0.14,3.44,5.53,1255.02
27.01.2009 02:30:00,981.66,-1.3,273.3,-1.65,97.5,5.55,5.41,0.14,3.44,5.51,1255.29
27.01.2009 02:40:00,981.68,-1.3,273.3,-1.63,97.6,5.55,5.42,0.13,3.44,5.52,1255.31
27.01.2009 02:50:00,981.75,-1.29,273.31,-1.6,97.7,5.56,5.43,0.13,3.45,5.53,1255.32
27.01.2009 03:00:00,981.76,-1.2,273.39,-1.5,97.8,5.59,5.47,0.12,3.47,5.57,1254.93
27.01.2009 03:10:00,981.79,-1.17,273.42,-1.48,97.7,5.61,5.48,0.13,3.48,5.58,1254.81
27.01.2009 03:20:00,981.89,-1.17,273.42,-1.49,97.7,5.61,5.48,0.13,3.48,5.58,1254.94
27.01.2009 03:30:00,981.92,-1.17,273.41,-1.49,97.7,5.61,5.48,0.13,3.48,5.58,1254.98
27.01.2009 03:40:00,981.95,-1.17,273.41,-1.47,97.8,5.61,5.48,0.12,3.48,5.58,1255.01
27.01.2009 03:50:00,982.03,-1.17,273.4,-1.46,97.9,5.61,5.49,0.12,3.48,5.59,1255.11
27.01.2009 04:00:00,982.05,-1.17,273.4,-1.46,97.9,5.61,5.49,0.12,3.48,5.59,1255.14
27.01.2009 04:10:00,982.11,-1.21,273.36,-1.48,98,5.59,5.48,0.11,3.48,5.58,1255.39
27.01.2009 04:20:00,982.29,-1.22,273.34,-1.49,98,5.59,5.48,0.11,3.47,5.57,1255.66
27.01.2009 04:30:00,982.41,-1.21,273.34,-1.47,98.1,5.59,5.49,0.11,3.48,5.58,1255.76
27.01.2009 04:40:00,982.43,-1.2,273.35,-1.44,98.2,5.59,5.49,0.1,3.49,5.59,1255.75
27.01.2009 04:50:00,982.46,-1.17,273.37,-1.41,98.2,5.61,5.51,0.1,3.49,5.6,1255.65
27.01.2009 05:00:00,982.5,-1.14,273.4,-1.38,98.2,5.62,5.52,0.1,3.5,5.62,1255.55
27.01.2009 05:10:00,982.59,-1.15,273.38,-1.38,98.3,5.61,5.52,0.1,3.5,5.62,1255.71
27.01.2009 05:20:00,982.71,-1.1,273.42,-1.32,98.4,5.64,5.55,0.09,3.52,5.64,1255.62
27.01.2009 05:30:00,982.82,-1.1,273.41,-1.32,98.4,5.63,5.54,0.09,3.52,5.64,1255.79
27.01.2009 05:40:00,982.91,-1.04,273.46,-1.25,98.5,5.66,5.57,0.08,3.54,5.67,1255.6
27.01.2009 05:50:00,983.07,-1.06,273.43,-1.26,98.5,5.65,5.57,0.08,3.53,5.66,1255.89
27.01.2009 06:00:00,983.11,-1.09,273.4,-1.29,98.5,5.64,5.56,0.08,3.52,5.65,1256.07
27.01.2009 06:10:00,983.14,-1.09,273.39,-1.28,98.6,5.64,5.56,0.08,3.52,5.65,1256.14
27.01.2009 06:20:00,983.22,-1.1,273.38,-1.28,98.7,5.63,5.56,0.07,3.52,5.65,1256.3
27.01.2009 06:30:00,983.42,-1.1,273.36,-1.28,98.7,5.63,5.56,0.07,3.52,5.65,1256.55
27.01.2009 06:40:00,983.61,-1.07,273.38,-1.23,98.8,5.65,5.58,0.07,3.54,5.67,1256.62
27.01.2009 06:50:00,983.69,-1.07,273.37,-1.23,98.8,5.65,5.58,0.07,3.54,5.67,1256.74
